,Country,Death,Confirmed,Recovered,Date,DeathAccumulated,ConfirmedAccumulated,RecoveredAccumulated,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,LOCATION,Year,Total population,Acute_myocardial_infarction,Asthma,Chronic_obstructive_Pulmonary_diseases,Diabetes_mellitus,Diseases_of_the_respiratory_system,Influenza,Ischaemic_heart_diseases,Pneumonia,Population__65_years_old_and_over,Population__80_years_old_and_over,Air_pollution,Rooms_per_person,Number of people per household,Single person households,Population__65_to_80_years_old,retail_and_recreation_percent_change_from_baseline_Lag_23,grocery_and_pharmacy_percent_change_from_baseline_Lag_23,parks_percent_change_from_baseline_Lag_23,transit_stations_percent_change_from_baseline_Lag_23,workplaces_percent_change_from_baseline_Lag_23,residential_percent_change_from_baseline_Lag_23,Confirmed_Lag_14,TimeSince1stDeath,DeathNotNormalized,ConfirmedNotNormalized,RecoveredNotNormalized
258,France,0.6419840295422107,-3.7737234523441425,2.017664092846948,2020-04-29,24090,166543,48228,-76.35714285714286,-32.785714285714285,-56.642857142857146,-73.0,-59.285714285714285,25.285714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-82.71428571428571,-37.57142857142857,-55.857142857142854,-79.64285714285714,-69.71428571428571,30.071428571428573,3220.0,54.0,427.0,-2510.0,1342.0
259,France,0.4345044134372339,1.1366274621403074,1.8763373978189202,2020-04-30,24379,167299,49476,-71.71428571428571,-16.642857142857142,-57.285714285714285,-73.92857142857143,-60.92857142857143,26.5,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-81.85714285714286,-35.92857142857143,-55.714285714285715,-78.64285714285714,-69.85714285714286,31.0,12490.0,55.0,289.0,756.0,1248.0
260,France,0.3277576544267024,0.009020852874129424,1.106557952559876,2020-05-01,24597,167305,50212,-90.85714285714286,-87.35714285714286,-67.14285714285714,-87.64285714285714,-86.85714285714286,40.57142857142857,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-83.42857142857143,-38.5,-59.214285714285715,-78.57142857142857,-67.64285714285714,28.142857142857142,2009.0,56.0,218.0,6.0,736.0
261,France,0.24957692951758073,1.823715756053165,0.6780674410387283,2020-05-02,24763,168518,50663,-77.85714285714286,-27.142857142857142,-69.07142857142857,-74.92857142857143,-44.785714285714285,20.642857142857142,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-82.07142857142857,-33.07142857142857,-57.142857142857146,-78.64285714285714,-69.0,30.571428571428573,2.0,57.0,166.0,1213.0,451.0
262,France,0.20597614062595518,0.6119145199617793,0.33377155634278866,2020-05-03,24900,168925,50885,-80.14285714285714,-57.142857142857146,-64.78571428571429,-77.42857142857143,-37.5,15.142857142857142,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-82.28571428571429,-33.642857142857146,-59.785714285714285,-80.57142857142857,-69.0,34.07142857142857,4925.0,58.0,137.0,407.0,222.0
263,France,0.4570565456225575,0.9892868651961935,0.8885540081017482,2020-05-04,25204,169583,51476,-68.92857142857143,-24.785714285714285,-43.57142857142857,-70.14285714285714,-57.5,24.785714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-85.42857142857143,-39.5,-70.78571428571429,-79.5,-53.42857142857143,22.5,2382.0,59.0,304.0,658.0,591.0
264,France,0.500657334514183,1.6598369288398138,2.0537475043434656,2020-05-05,25537,170687,52842,-69.35714285714286,-23.714285714285715,-46.0,-68.78571428571429,-57.357142857142854,25.642857142857142,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-81.35714285714286,-58.357142857142854,-72.71428571428571,-83.42857142857143,-48.5,16.846153846153847,2775.0,60.0,333.0,1104.0,1366.0
265,France,0.41345575673093193,5.317792769299295,1.8597991675496828,2020-05-06,25812,174224,54079,-70.85714285714286,-24.214285714285715,-45.142857142857146,-67.42857142857143,-54.07142857142857,22.642857142857142,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-90.92857142857143,-81.85714285714286,-65.14285714285714,-88.0,-88.64285714285714,37.07142857142857,-2188.0,61.0,275.0,3537.0,1237.0
266,France,0.26761863526583957,1.04341198244097,1.6718647326719864,2020-05-07,25990,174918,55191,-67.0,-12.714285714285714,-42.857142857142854,-68.07142857142857,-55.42857142857143,23.571428571428573,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-78.21428571428571,-22.714285714285715,-53.857142857142854,-76.64285714285714,-67.57142857142857,29.357142857142858,2323.0,62.0,178.0,694.0,1112.0
267,France,0.36534454140224165,1.9304625150636967,1.053936310794121,2020-05-08,26233,176202,55892,-83.0,-60.357142857142854,-52.642857142857146,-81.42857142857143,-80.57142857142857,36.285714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-81.0,-32.92857142857143,-55.92857142857143,-76.0,-65.5,27.5,1649.0,63.0,243.0,1284.0,701.0
268,France,0.12027803832172566,0.8720157778325109,0.3848897226295221,2020-05-09,26313,176782,56148,-75.14285714285714,-27.142857142857142,-61.642857142857146,-70.42857142857143,-37.357142857142854,18.785714285714285,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-79.78571428571429,-31.928571428571427,-54.285714285714285,-76.92857142857143,-66.92857142857143,30.071428571428573,1692.0,64.0,80.0,580.0,256.0
269,France,0.10524328353150995,0.46908434945473004,0.26912211074486114,2020-05-10,26383,177094,56327,-77.57142857142857,-49.785714285714285,-67.85714285714286,-74.92857142857143,-31.071428571428573,14.142857142857142,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-80.21428571428571,-33.57142857142857,-57.785714285714285,-78.71428571428571,-66.28571428571429,33.07142857142857,576.0,65.0,70.0,312.0,179.0
270,France,0.39541405098267307,0.6810743919967716,0.7637655433429578,2020-05-11,26646,177547,56835,-43.07142857142857,-10.285714285714286,-27.5,-53.642857142857146,-44.642857142857146,17.357142857142858,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-85.5,-46.5,-69.85714285714286,-78.42857142857143,-50.785714285714285,22.357142857142858,3743.0,66.0,263.0,453.0,508.0
271,France,0.5232094666995065,1.2057873341752996,1.5981944341999297,2020-05-12,26994,178349,57898,-41.92857142857143,-4.642857142857143,-4.928571428571429,-46.785714285714285,-43.5,16.857142857142858,FRA,2015,66512558,21.621,1.2819999999999998,15.349,17.547,63.254,2.448,50.251000000000005,19.796,18.4,5.8,13.0,1.8,2.3,33.794000000000004,12.599999999999998,-84.35714285714286,-65.71428571428571,-74.0,-82.71428571428571,-47.857142857142854,16.846153846153847,3090.0,67.0,348.0,802.0,1063.0
272,Spain,0.0021528583694328213,0.09687862662447695,0.0,2020-03-03,1,165,2,-2.8,0.9,-2.9,-2.2222222222222223,3.1,-0.2,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-46.5,-26.1,-24.5,-53.3,-41.3,23.4,0.0,0.0,1.0,45.0,0.0
273,Spain,0.0021528583694328213,0.1227129270576708,0.0,2020-03-04,2,222,2,-0.05,2.8,12.5,1.3888888888888888,3.45,-0.6,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-46.2,-24.6,-24.3,-55.4,-42.2,23.4,0.0,1.0,1.0,57.0,0.0
274,Spain,0.0021528583694328213,0.07965575966901439,0.0,2020-03-05,3,259,2,-2.7,-0.3,0.9,-1.8888888888888888,0.15,0.3,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-48.5,-24.0,-30.4,-57.2,-39.4,23.5,0.0,2.0,1.0,37.0,0.0
275,Spain,0.0043057167388656425,0.3035530300900278,0.0,2020-03-06,5,400,2,-3.55,-0.4,-5.75,-1.8421052631578947,-0.95,0.75,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-49.2,-21.3,-40.2,-50.888888888888886,-16.7,15.6,0.0,3.0,2.0,141.0,0.0
276,Spain,0.010764291847164107,0.21528583694328213,0.060280034344119,2020-03-07,10,500,30,-1.0,-0.6,13.45,1.5,0.55,-0.3888888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-54.7,-26.9,-38.5,-61.4,-11.7,15.4,0.0,4.0,5.0,100.0,28.0
277,Spain,0.01507000858602975,0.37244449791187806,0.0,2020-03-08,17,673,30,3.8,3.45,17.8,7.888888888888889,1.55,-1.4444444444444444,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-42.8,-23.3,-26.5,-54.4,-40.4,21.8,0.0,5.0,7.0,173.0,0.0
278,Spain,0.02368144206376103,0.8611433477731285,0.0043057167388656425,2020-03-09,28,1073,32,-1.85,3.15,9.25,0.3157894736842105,3.25,-0.75,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,1.55,-0.85,24.4,5.5,-0.05,-1.6666666666666667,0.0,6.0,11.0,400.0,2.0
279,Spain,0.01507000858602975,1.3390779057872149,0.0,2020-03-10,35,1695,32,-1.85,15.45,17.35,-0.6666666666666666,2.6,-0.75,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,2.2,1.5,12.65,5.222222222222222,-0.75,-1.9444444444444444,4.0,7.0,7.0,622.0,0.0
280,Spain,0.0409043090192236,1.2529635710099019,0.325081613784356,2020-03-11,54,2277,183,-3.6,14.85,23.5,-4.333333333333333,-0.05,0.3,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-1.2,1.35,3.15,1.4736842105263157,3.9,-0.7,7.0,8.0,19.0,582.0,151.0
281,Spain,0.0021528583694328213,0.0,0.0,2020-03-12,55,2277,183,-11.75,24.6,0.95,-13.0,-3.25,2.0,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-1.9,-0.15,5.95,0.3888888888888889,3.8,-0.45,2.0,9.0,1.0,0.0,0.0
282,Spain,0.16792295281576006,6.361696481673987,0.021528583694328213,2020-03-13,133,5232,193,-33.6,27.05,-23.45,-28.263157894736842,-16.05,7.526315789473684,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-0.9,-0.3,12.85,0.8333333333333334,3.7,-0.65,17.0,10.0,78.0,2955.0,10.0
283,Spain,0.1334772189048349,2.49516285017264,0.6975261116962341,2020-03-14,195,6391,517,-65.95,-6.85,-42.25,-47.22222222222222,-29.55,13.777777777777779,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,0.85,0.45,15.5,4.333333333333333,2.95,-1.15,13.0,11.0,62.0,1159.0,324.0
284,Spain,0.2023686867266852,3.0290717257919795,0.0,2020-03-15,289,7798,517,-85.95,-50.4,-75.85,-69.83333333333333,-47.0,16.833333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,0.5,0.15,19.1,7.7894736842105265,0.25,-1.35,39.0,12.0,94.0,1407.0,0.0
285,Spain,0.11410149357993953,4.615728344063969,0.02798715880262668,2020-03-16,342,9942,530,-80.0,-33.25,-71.6,-69.05263157894737,-49.4,21.555555555555557,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,2.35,0.8,43.75,13.666666666666666,2.55,-2.2222222222222223,36.0,13.0,53.0,2144.0,13.0
286,Spain,0.41119594856166886,3.888062215195675,1.0721234679775449,2020-03-17,533,11748,1028,-82.8,-39.55,-72.15,-72.73684210526316,-56.0,23.77777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,8.1,9.25,30.6,14.0,1.6,-3.0,45.0,14.0,191.0,1806.0,498.0
287,Spain,0.1937572532489539,4.65447979471376,0.11410149357993953,2020-03-18,623,13910,1081,-83.25,-37.25,-71.5,-74.36842105263158,-57.75,24.833333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,4.45,3.0,35.9,5.631578947368421,-9.0,-0.4,57.0,15.0,90.0,2162.0,53.0
288,Spain,0.44564168247259395,8.725534971311225,0.05597431760525336,2020-03-19,830,17963,1107,-87.4,-60.05,-76.0,-79.57894736842105,-69.15,30.27777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-2.75,-3.5,16.85,1.1666666666666667,-10.0,1.0,37.0,16.0,207.0,4053.0,26.0
289,Spain,0.45855883268919095,5.268044430002114,1.035524875697187,2020-03-20,1043,20410,1588,-86.5,-40.15,-78.25,-79.10526315789474,-63.75,31.333333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-1.7,2.4,8.75,0.1111111111111111,-1.1,0.05,141.0,17.0,213.0,2447.0,481.0
290,Spain,0.7147489786516967,10.686788945864524,1.156084944385425,2020-03-21,1375,25374,2125,-91.25,-53.7,-86.05,-83.27777777777777,-61.75,26.11111111111111,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,1.95,4.35,13.85,4.222222222222222,0.25,-0.75,100.0,18.0,332.0,4964.0,537.0
291,Spain,0.8546847726648301,7.306801305854996,0.9687862662447695,2020-03-22,1772,28768,2575,-93.1,-74.85,-88.65,-87.22222222222223,-64.3,22.61111111111111,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,2.55,-0.3,28.45,5.473684210526316,-3.95,-0.55,173.0,19.0,397.0,3394.0,450.0
292,Spain,1.1603906611242907,13.709402096548205,0.0,2020-03-23,2311,35136,2575,-84.15,-46.0,-75.5,-79.0,-61.75,26.11111111111111,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,1.75,3.6,17.35,6.277777777777778,0.8,-0.7222222222222222,400.0,20.0,539.0,6368.0,0.0
293,Spain,1.0699706096081123,10.223924396436468,2.624334352338609,2020-03-24,2808,39885,3794,-86.25,-51.75,-76.8,-79.77777777777777,-64.2,27.5,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,3.95,4.85,3.85,8.0,2.05,-1.5,622.0,21.0,497.0,4749.0,1219.0
294,Spain,1.806248171954137,20.73202609763807,3.3864462151178283,2020-03-25,3647,49515,5367,-86.35,-51.85,-76.1,-79.78947368421052,-64.5,28.27777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-3.85,0.6,-10.0,-0.8947368421052632,0.15,0.5,582.0,22.0,839.0,9630.0,1573.0
295,Spain,1.5457523092527659,17.806291573578864,3.5479105928252896,2020-03-26,4365,57786,7015,-86.6,-52.65,-77.05,-80.61111111111111,-65.3,29.22222222222222,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-2.8,0.9,-2.9,-2.2222222222222223,3.1,-0.2,0.0,23.0,718.0,8271.0,1648.0
296,Spain,1.6641595195715706,17.07862544471057,5.041994301211668,2020-03-27,5138,65719,9357,-87.6,-49.7,-79.5,-81.94736842105263,-64.8,32.5,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-0.05,2.8,12.5,1.3888888888888888,3.45,-0.6,2955.0,24.0,773.0,7933.0,2342.0
297,Spain,1.8170124638013012,16.180883504657082,6.3035693056993,2020-03-28,5982,73235,12285,-91.5,-57.0,-85.9,-85.0,-62.9,26.38888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-2.7,-0.3,0.9,-1.8888888888888888,0.15,0.3,1159.0,25.0,844.0,7516.0,2928.0
298,Spain,1.7674967213043462,14.800901289850644,5.218528687505159,2020-03-29,6803,80110,14709,-93.25,-77.25,-88.65,-88.11111111111111,-62.9,22.055555555555557,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-3.55,-0.4,-5.75,-1.8421052631578947,-0.95,0.75,1407.0,26.0,821.0,6875.0,2424.0
299,Spain,1.965559691292166,16.891326766569914,4.458569683095373,2020-03-30,7716,87956,16780,-88.15,-54.95,-79.35,-82.73684210526316,-70.9,29.5,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-1.0,-0.6,13.45,1.5,0.55,-0.3888888888888889,2144.0,27.0,913.0,7846.0,2071.0
300,Spain,1.6103380603357504,17.151822629271287,5.336935897823964,2020-03-31,8464,95923,19259,-92.1,-55.1,-80.85,-82.42105263157895,-73.05,30.77777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,3.8,3.45,17.8,7.888888888888889,1.55,-1.4444444444444444,1806.0,28.0,748.0,7967.0,2479.0
301,Spain,1.987088274986494,17.64267433750197,7.293884155638398,2020-04-01,9387,104118,22647,-92.05,-53.65,-79.5,-82.3157894736842,-72.55,31.333333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-1.85,3.15,9.25,0.3157894736842105,3.25,-0.75,2162.0,29.0,923.0,8195.0,3388.0
302,Spain,2.068896893024941,17.108765461882633,8.818107881196836,2020-04-02,10348,112065,26743,-91.65,-52.65,-79.25,-82.15789473684211,-72.85,32.05555555555556,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-1.85,15.45,17.35,-0.6666666666666666,2.6,-0.75,4053.0,30.0,961.0,7947.0,4096.0
303,Spain,1.829929614017898,15.358491607533749,8.116276052761735,2020-04-03,11198,119199,30513,-88.85,-49.05,-81.05,-83.3157894736842,-71.85,34.94444444444444,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-3.6,14.85,23.5,-4.333333333333333,-0.05,0.3,2447.0,31.0,850.0,7134.0,3770.0
304,Spain,1.612490918705183,15.003269976577332,7.9784931171180355,2020-04-04,11947,126168,34219,-91.75,-55.95,-86.1,-84.84210526315789,-64.3,26.77777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-11.75,24.6,0.95,-13.0,-3.25,2.0,4964.0,32.0,749.0,6969.0,3706.0
305,Spain,1.4940837083863778,11.793358147752995,8.312186164380122,2020-04-05,12641,131646,38080,-93.8,-77.35,-89.0,-89.0,-66.4,23.0,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-33.6,27.05,-23.45,-28.263157894736842,-16.05,7.526315789473684,3394.0,33.0,694.0,5478.0,3861.0
306,Spain,1.507000858602975,10.826724739877658,5.07428717675316,2020-04-06,13341,136675,40437,-86.7,-51.2,-78.0,-81.57894736842105,-71.0,29.38888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-65.95,-6.85,-42.25,-47.22222222222222,-29.55,13.777777777777779,6368.0,34.0,700.0,5029.0,2357.0
307,Spain,1.515612292080706,11.339105031802669,5.965570541698348,2020-04-07,14045,141942,43208,-88.75,-39.9,-77.6,-80.52631578947368,-71.55,29.444444444444443,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-85.95,-50.4,-75.85,-69.83333333333333,-47.0,16.833333333333332,4749.0,35.0,704.0,5267.0,2771.0
308,Spain,1.6081852019663176,13.515644843299253,10.361707332080169,2020-04-08,14792,148220,48021,-87.7,-29.6,-75.6,-79.15789473684211,-71.3,28.833333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-80.0,-33.25,-71.6,-69.05263157894737,-49.4,21.555555555555557,9630.0,36.0,747.0,6278.0,4813.0
309,Spain,1.410122231978498,10.768597563902972,8.921445082929612,2020-04-09,15447,153222,52165,-93.3,-74.25,-83.1,-87.77777777777777,-85.2,35.611111111111114,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-82.8,-39.55,-72.15,-72.73684210526316,-56.0,23.77777777777778,8271.0,37.0,655.0,5002.0,4144.0
310,Spain,1.3649122062204087,10.874087624005181,7.541462868123173,2020-04-10,16081,158273,55668,-95.9,-90.5,-87.5,-91.0,-88.45,41.833333333333336,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-83.25,-37.25,-71.5,-74.36842105263158,-57.75,24.833333333333332,7933.0,38.0,634.0,5051.0,3503.0
311,Spain,1.130250643952231,10.234688688283633,7.407985649218338,2020-04-11,16606,163027,59109,-92.2,-42.35,-85.25,-83.66666666666667,-62.45,26.055555555555557,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-87.4,-60.05,-76.0,-79.57894736842105,-69.15,30.27777777777778,7516.0,39.0,525.0,4754.0,3441.0
312,Spain,1.2981735967679913,8.189473237322453,7.065681168478519,2020-04-12,17209,166831,62391,-94.25,-74.05555555555556,-88.75,-88.83333333333333,-65.25,22.88888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-86.5,-40.15,-78.25,-79.10526315789474,-63.75,31.333333333333332,6875.0,40.0,603.0,3804.0,3282.0
313,Spain,1.1776135280797533,7.03554115130646,5.029077150995071,2020-04-13,17756,170099,64727,-89.85,-64.35,-78.25,-82.47368421052632,-74.25,30.944444444444443,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-91.25,-53.7,-86.05,-83.27777777777777,-61.75,26.11111111111111,7846.0,41.0,547.0,3268.0,2336.0
314,Spain,0.6458575108298464,5.257280138154949,5.978487691914944,2020-04-14,18056,172541,67504,-86.85,-40.05,-73.55,-77.26315789473684,-64.35,26.88888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-93.1,-74.85,-88.65,-87.22222222222223,-64.3,22.61111111111111,7967.0,42.0,300.0,2442.0,2777.0
315,Spain,1.4036636568701994,10.986036259215687,7.209922679230518,2020-04-15,18708,177644,70853,-87.65,-45.15,-75.05,-78.21052631578948,-64.65,28.27777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-84.15,-46.0,-75.5,-79.0,-61.75,26.11111111111111,8195.0,43.0,652.0,5103.0,3349.0
316,Spain,1.3067850302457225,15.724477530337328,8.490873409043047,2020-04-16,19315,184948,74797,-87.3,-46.7,-74.55,-78.52631578947368,-64.95,28.88888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-86.25,-51.75,-76.8,-79.77777777777777,-64.2,27.5,7947.0,44.0,607.0,7304.0,3944.0
317,Spain,1.4790136998003482,12.68248865432875,0.0,2020-04-17,20002,190839,74797,-88.45,-45.35,-77.0,-80.0,-64.1,32.166666666666664,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-86.35,-51.85,-76.1,-79.78947368421052,-64.5,28.27777777777778,7134.0,45.0,687.0,5891.0,0.0
